Time - Plot 0;Amplitude - Plot 0
856;1,47163
857;1,47888
858;1,47696
859;1,47268
860;1,47838
861;1,48479
862;1,48598
863;1,48846
864;1,48551
865;1,48922
866;1,49414
867;1,49068
868;1,49684
869;1,50562
870;1,50285
871;1,50236
872;1,5086
873;1,5071
874;1,50646
875;1,51265
876;1,51057
877;1,51525
878;1,5167
879;1,51729
880;1,51493
881;1,51582
882;1,51969
883;1,51683
884;1,51318
885;1,51756
886;1,51425
887;1,51288
888;1,51316
889;1,51143
890;1,51173
891;1,5066
892;1,5093
893;1,51035
894;1,50888
895;1,50752
896;1,50186
897;1,50074
898;1,4981
899;1,50129
900;1,49649
901;1,49749
902;1,48985
903;1,4923
904;1,48495
905;1,48946
906;1,48782
907;1,48358
908;1,48535
909;1,47818
910;1,47576
911;1,48223
912;1,48149
913;1,47833
914;1,47761
915;1,4702
916;1,46618
917;1,47133
918;1,46663
919;1,46547
920;1,46761
921;1,46429
922;1,4621
923;1,4618
924;1,457
925;1,45525
926;1,45586
927;1,45377
928;1,45672
929;1,4523
930;1,45541
931;1,45428
932;1,45779
933;1,45585
934;1,45709
935;1,45088
936;1,45153
937;1,45688
938;1,45266
939;1,45399
940;1,45804
941;1,45733
942;1,46112
943;1,46084
944;1,46342
945;1,46295
946;1,47298
947;1,46966
948;1,46951
949;1,47754
950;1,48139
951;1,47884
952;1,48589
953;1,48416
954;1,48645
955;1,48701
956;1,48755
957;1,49622
958;1,49558
959;1,49908
960;1,50098
961;1,49911
962;1,50454
963;1,50483
964;1,50959
965;1,50924
966;1,50742
967;1,50909
968;1,51341
969;1,5155
970;1,51514
971;1,5138
972;1,51192
973;1,51617
974;1,52081
975;1,51909
976;1,51972
977;1,52039
978;1,51678
979;1,51496
980;1,51435
981;1,51338
982;1,5081
983;1,51522
984;1,51017
985;1,51251
986;1,51103
987;1,5123
988;1,50623
989;1,50791
990;1,50263
991;1,49621
992;1,49531
993;1,49555
994;1,4891
995;1,48892
996;1,48684
997;1,48692
998;1,48584
999;1,4821
1000;1,48147
1001;1,47642
1002;1,47271
1003;1,47
1004;1,46751
1005;1,46139
1006;1,46727
1007;1,46594
1008;1,46706
1009;1,46164
1010;1,45911
1011;1,46228
1012;1,46124
